stage,validation_level,optimism_correction_method,dataset,model_class,model_family,model_id,strategy_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,anchor_horizon_year,tail_extrapolation_capable_flag,extrapolation_role,horizon_id,horizon_year,horizon_label,interpretation_tier,primary_supported_flag,interpretation_note,calibration_target,mean_calibration_reference,mean_predicted_risk,mean_calibration_difference,calibration_intercept_offset,calibration_intercept_free,calibration_slope,calibration_known_n,calibration_case_weight,calibration_nonevent_weight,binary_outcome_support_flag,calibration_minimum_n_flag,calibration_support_flag,calibration_fit_success_flag,calibration_offset_converged_flag,calibration_slope_converged_flag,calibration_offset_boundary_flag,calibration_slope_boundary_flag,calibration_regression_suppressed_flag,observed_case_support_flag,observed_nonevent_support_flag,observed_horizon_information_flag,partial_binary_outcome_support_flag,beyond_last_event_flag,beyond_last_followup_flag,descriptive_projection_flag,horizon_data_status,descriptive_value_status,calibration_failure_reason,calibration_offset_message,calibration_slope_message
Stage 5,apparent,none,merged,non_cure,lognormal,merged__base__lognormal,lognormal,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.25413269468701866,-0.014999028110248613,-0.046465028197604424,0.6180100962239611,1.6079048251172992,110,62.64709997144594,198.76406041546034,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__base__lognormal,lognormal,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2753423337840707,-0.001116299628032169,0.01103255685398712,0.004550574128235471,0.99334673682019,78,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__base__lognormal,lognormal,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2939302432752078,-0.019704209119169258,-0.10187544870836954,-0.7784122537416187,0.21988240346365978,70,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__base__lognormal,lognormal,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3104866268042836,0.0401366669142772,0.19901436228447125,-1.2966312408996756,-0.8309332282161674,62,91.77196725951072,169.63919312739554,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__base__lognormal,lognormal,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.32541810480440436,0.025205188914156462,0.0822847699541167,-2.75352940996072,-2.9750804135152453,53,91.77196725951072,169.6391931273955,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,lognormal,merged__base__lognormal,lognormal,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3390177873506347,0.011605506367926122,0.14187739630210053,5.307474073449643,7.79271263971553,51,91.77196725951072,169.63919312739552,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.10036194766215806,-0.008841786830330378,-0.07109801590844371,-0.2934283754440049,0.8990682732533337,213,23.977841061031203,238.0126381755099,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.1530878460130848,3.3935935383008764e-4,0.04229760082207695,2.6291487684141477,2.5186542535920937,169,40.19589452894287,221.77327066342076,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.19450327225653433,0.004292626517129777,0.078048182609569,1.2374236073762697,1.8033139312752962,158,52.08094869832661,209.88821649403735,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.22950134591162358,-0.016765082739332804,-0.041127621824774516,0.853719209427641,1.7212672738396058,143,55.732711822522575,206.22098857346012,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2601448493458549,-0.02101118276908487,-0.06624034908242067,0.16152965306388928,1.2127214773813069,110,62.64709997144594,198.76406041546034,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.28755621304353396,-0.013330178887495436,-0.031221437583898098,-0.1731486548744187,0.8472855294893269,78,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3124338337074595,-0.03820779955142095,-0.17765715527281364,-0.7094132099133477,0.32574044894469284,70,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.335250476510703,0.015372817207857825,0.12232222004911911,-0.4716857603032569,0.19243207191986034,62,91.77196725951072,169.63919312739554,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3563453634788133,-0.005722069760252468,-0.0785713363412157,-2.113986678936832,-2.6133992936907227,53,91.77196725951072,169.6391931273955,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,weibull,merged__base__weibull,weibull,merged__base,base,Base,site_free,no_age_sex_interaction,2,1,parametric_tail_extrapolator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.37597253304437084,-0.025349239325810013,0.003391177073139791,1.5929125915612703,3.543811923922037,51,91.77196725951072,169.63919312739552,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.09200183807789941,-4.8167724607173223e-4,0.016135783422421248,-0.29471811716113566,0.8641901411225669,213,23.977841061031203,238.0126381755099,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.15540282839031155,-0.0019756230233966554,0.012651361545151604,2.1961376547653293,2.3102131915453006,169,40.19589452894287,221.77327066342076,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.2025088555206307,-0.003712956746966589,0.017533364452734117,0.723122493936096,1.5116195439376185,158,52.08094869832661,209.88821649403735,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_4,4,Year 4,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.21700112358940363,-0.0042648604171128535,0.023317720265329116,0.6416044430297428,1.4752221735626343,143,55.732711822522575,206.22098857346012,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_5,5,Year 5,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.24473133952769807,-0.005597672950928029,0.011215217717690167,0.3642742519091303,1.3090597130866066,110,62.64709997144594,198.76406041546034,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_6,6,Year 6,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.27969415700939626,-0.0054681228533577375,-0.006322626018336907,-0.09769417915643885,0.9038594094793044,78,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_7,7,Year 7,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.27969415700939626,-0.0054681228533577375,-0.03413983819901596,-0.5836209216312414,0.4092621209376392,70,71.81441512687597,189.59674526003027,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_8,8,Year 8,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3555472217205551,-0.00492392800199426,0.010564279987579483,-0.6411874870298627,-0.04235000268797959,62,91.77196725951072,169.63919312739554,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_9,9,Year 9,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3555472217205551,-0.00492392800199426,-0.06729818688602593,-1.9983189092235616,-2.4040645813888677,53,91.77196725951072,169.6391931273955,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,coxph,merged__interaction__coxph,coxph,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,0,observed_window_comparator,year_10,10,Year 10,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.3555472217205551,-0.00492392800199426,0.08685813210947932,1.7900243937409004,3.414875438512263,51,91.77196725951072,169.63919312739552,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__interaction__exponential,exponential,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_1,1,Year 1,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.06464701109920423,0.026873149732623447,0.41356255878552706,-0.3099087495478469,0.730208789394002,213,23.977841061031203,238.0126381755099,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__interaction__exponential,exponential,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_2,2,Year 2,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.1246714504305749,0.02875575493634,0.2862486422446361,2.2078926182699616,1.9954190790724171,169,40.19589452894287,221.77327066342076,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
Stage 5,apparent,none,merged,non_cure,exponential,merged__interaction__exponential,exponential,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,2,1,parametric_tail_extrapolator,year_3,3,Year 3,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,IPCW fixed-horizon binary outcome,KM observed risk at horizon,0.18044404669576636,0.018351852077897746,0.17865751621972595,0.7225216607133801,1.3545615847233399,158,52.08094869832661,209.88821649403735,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,binary_outcome_supported,supported_fixed_horizon_estimation,none,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
